"","fire_id","HEXID","PreCaseCount","PostCaseCount","year","igntn_d","acres","JnksSzC","HexArea","ignition_d","OnsetMonth","OnsetMonth1","OnsetMonth2","OnsetMonth3","OnsetMonth4","OnsetMonth5","OnsetMonth6","OnsetMonth7","OnsetMonth8","OnsetMonth9","OnsetMonth10","OnsetMonth11","OnsetMonth12","OnsetMonth13","OnsetMonth14","OnsetMonth15","OnsetMonth16","OnsetMonth17","OnsetMonth18","OnsetMonth19","OnsetMonth20","OnsetMonth21","OnsetMonth22","OnsetMonth23","OnsetMonth24","OnsetMonth25","OnsetMonth26","OnsetMonth27","OnsetMonth28","OnsetMonth29","OnsetMonth30","OnsetMonth31","OnsetMonth32","OnsetMonth33","OnsetMonth34","OnsetMonth35","OnsetMonth36","OnsetMonth37","OnsetMonth38","OnsetMonth39","OnsetMonth40","OnsetMonth41","OnsetMonth42","OnsetMonth43","OnsetMonth44","OnsetMonth45","OnsetMonth46","OnsetMonth47","OnsetMonth48","OnsetMonth49","OnsetMonth50","OnsetMonth51","OnsetMonth52","OnsetMonth53","OnsetMonth54","OnsetMonth55","OnsetMonth56","OnsetMonth57","OnsetMonth58","OnsetMonth59","OnsetMonth60","OnsetMonth61","OnsetMonth62","OnsetMonth63","OnsetMonth64","OnsetMonth65","OnsetMonth66","OnsetMonth67","OnsetMonth68","OnsetMonth69","OnsetMonth70","OnsetMonth71","OnsetMonth72","OnsetMonth73","OnsetMonth74","OnsetMonth75","OnsetMonth76","OnsetMonth77","OnsetMonth78","OnsetMonth79","OnsetMonth80","OnsetMonth81","OnsetMonth82","OnsetMonth83","OnsetMonth84","OnsetMonth85","OnsetMonth86","OnsetMonth87","OnsetMonth88","OnsetMonth89","OnsetMonth90","OnsetMonth91","OnsetMonth92","OnsetMonth93","OnsetMonth94","OnsetMonth95","OnsetMonth96","OnsetMonth97","OnsetMonth98","OnsetMonth99","OnsetMonth100","OnsetMonth101","OnsetMonth102","OnsetMonth103","OnsetMonth104","OnsetMonth105","OnsetMonth106","OnsetMonth107","OnsetMonth108","OnsetMonth109","OnsetMonth110","OnsetMonth111","OnsetMonth112","OnsetMonth113","OnsetMonth114","OnsetMonth115","OnsetMonth116","OnsetMonth117","OnsetMonth118","OnsetMonth119","OnsetMonth120","OnsetMonth121","OnsetMonth122","OnsetMonth123","OnsetMonth124","OnsetMonth125","OnsetMonth126","OnsetMonth127","OnsetMonth128","OnsetMonth129","OnsetMonth130","OnsetMonth131","OnsetMonth132","OnsetMonth133","OnsetMonth134","OnsetMonth135","OnsetMonth136","OnsetMonth137","OnsetMonth138","OnsetMonth139","OnsetMonth140","OnsetMonth141","OnsetMonth142","OnsetMonth143","OnsetMonth144","OnsetMonth145","OnsetMonth146","OnsetMonth147","OnsetMonth148","OnsetMonth149","OnsetMonth150","OnsetMonth151","OnsetMonth152","OnsetMonth153","OnsetMonth154","OnsetMonth155","OnsetMonth156","OnsetMonth157","OnsetMonth158","OnsetMonth159","OnsetMonth160","OnsetMonth161","OnsetMonth162","OnsetMonth163","OnsetMonth164","OnsetMonth165","OnsetMonth166","OnsetMonth167","OnsetMonth168","OnsetMonth169","OnsetMonth170","OnsetMonth171","OnsetMonth172","OnsetMonth173","OnsetMonth174","OnsetMonth175","OnsetMonth176","OnsetMonth177","OnsetMonth178","OnsetMonth179","OnsetMonth180","OnsetMonth181","OnsetMonth182","OnsetMonth183","OnsetMonth184","OnsetMonth185","OnsetMonth186","OnsetMonth187","OnsetMonth188","OnsetMonth189","OnsetMonth190","OnsetMonth191","OnsetMonth192","OnsetMonth193","OnsetMonth194","OnsetMonth195","OnsetMonth196","OnsetMonth197","OnsetMonth198","OnsetMonth199","OnsetMonth200","OnsetMonth201","OnsetMonth202","OnsetMonth203","OnsetMonth204","OnsetMonth205","OnsetMonth206","OnsetMonth207","OnsetMonth208","OnsetMonth209","OnsetMonth210","OnsetMonth211","OnsetMonth212","OnsetMonth213","OnsetMonth214","OnsetMonth215","OnsetMonth216","polycounts_Total","start_tally"
"11","CA3507211843420110904","FR59",12,6,2011,"2011/09/4",14707,"M",779423226.812159,"2011-09-04",140,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,1,0,2,1,1,0,2,1,0,1,1,1,0,0,2,1,2,1,0,0,1,0,1,1,2,2,0,0,2,2,2,0,0,2,2,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,2,0,1,1,1,0,2,2,3,2,0,0,0,0,1,0,2,0,2,1,1,4,0,103,104
"12","CA3507212030220081108","FR61",3,0,2008,"2008/11/8",2598,"S",779423226.812159,"2008-11-08",106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,16,70
"13","CA3509311838420050709","FR62",22,20,2005,"2005/07/9",1031,"S",779423226.812159,"2005-07-09",66,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,2,0,0,0,1,1,0,0,0,1,2,1,1,3,1,0,0,0,0,0,2,0,0,1,1,1,1,0,0,1,0,1,0,0,0,2,2,0,0,1,0,0,0,0,2,0,0,3,1,1,2,0,1,2,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,4,6,4,2,2,1,0,1,2,3,1,2,1,2,1,0,2,1,2,1,1,0,2,0,1,2,2,2,0,0,2,2,3,0,0,3,3,2,0,2,0,0,1,1,1,1,0,1,1,0,2,2,0,0,0,0,0,1,2,3,2,1,1,1,2,2,1,1,2,1,2,2,3,4,2,0,0,0,1,1,0,2,0,3,2,1,4,1,191,30
"14","CA3510511831220120717","FR63",23,12,2012,"2012/07/17",1381,"S",779423226.812159,"2012-07-17",151,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,1,2,1,0,0,0,0,0,0,0,1,1,2,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,3,1,1,0,0,2,0,0,0,0,0,1,2,0,0,0,1,0,1,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,1,0,3,4,0,1,2,1,1,0,1,0,2,2,2,0,2,2,0,1,1,0,0,2,1,2,0,1,1,2,3,1,0,2,2,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,2,1,1,1,1,0,1,1,2,1,1,0,0,0,1,0,0,1,2,0,2,5,0,133,115
"15","CA3511611978620100515","FR67",0,0,2010,"2010/05/15",1039,"S",779423226.812159,"2010-05-15",125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
"16","CA3511711878320110910","FR68",84,47,2011,"2011/09/10",25965,"L",779423226.812159,"2011-09-10",140,0,1,0,1,0,1,0,0,2,0,0,2,1,1,0,0,1,0,0,4,6,2,4,0,1,0,1,3,1,2,1,0,1,0,2,1,0,1,0,0,0,3,0,6,3,6,6,2,5,0,3,3,1,6,6,4,3,2,1,1,1,2,2,1,2,1,2,4,5,0,5,2,2,0,3,3,3,1,2,3,6,3,0,0,1,2,1,3,1,3,0,4,6,7,6,1,3,5,0,1,0,2,2,0,2,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,4,2,3,0,1,2,2,11,5,8,10,8,3,1,6,4,4,4,5,7,11,8,8,3,1,3,7,4,0,4,2,3,3,4,3,2,2,3,2,5,1,9,5,8,6,5,2,2,0,4,0,0,1,3,2,2,1,2,2,1,3,1,5,0,0,1,1,2,3,3,1,0,1,2,1,0,3,3,4,5,14,15,7,4,4,5,3,4,0,7,6,11,14,17,8,6,597,104
"17","CA3511811837820110910","FR69",2,4,2011,"2011/09/10",8769,"M",779423226.812159,"2011-09-10",140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,31,104
"18","CA3518011847820030721","FR17",31,25,2003,"2003/07/21",1320,"S",779423226.812159,"2003-07-21",43,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,1,0,1,1,0,3,1,0,0,1,2,0,1,1,1,2,1,1,3,1,0,0,1,0,0,2,1,0,1,1,1,1,0,1,1,2,1,1,0,0,2,2,1,0,1,0,0,1,0,2,0,0,4,1,1,3,1,1,2,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,3,1,0,1,0,2,0,0,2,1,0,5,7,6,2,3,1,1,1,3,4,1,2,1,2,1,1,2,1,2,2,1,0,2,0,2,2,3,2,1,0,4,3,6,4,0,4,3,3,0,2,1,0,1,1,1,1,0,2,1,0,2,3,0,1,2,1,0,1,3,3,2,2,2,1,3,2,2,2,2,1,4,2,5,6,2,0,0,0,1,2,0,3,0,4,6,2,6,1,272,7
"19","CA3521111967620060529","FR21",5,3,2006,"2006/05/29",1037,"S",779423226.812159,"2006-05-29",77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,24,41
"20","CA3528111983720060711","FR35",0,0,2006,"2006/07/11",1748,"S",779423226.812159,"2006-07-11",78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,42
