"","HEXID","clay","sand","silt","ph","ksat"
"36","FR16",18.4870934641695,49.7379687206518,26.9845082364816,6.09214829979446,0.0244711839868784
"37","FR17",10.8798617153691,63.1595981692665,23.4410244645234,6.05710489693841,0.0686373799247421
"38","FR18",16.3461182925291,52.3491459153106,25.7159754141065,5.97130778622189,0.0337767384776787
"39","FR19",8.72740169141991,67.0270051706991,19.9426533880779,6.20354335680694,0.200973075912981
"40","FR2",18.7581972313736,51.777396226577,25.5514278725179,6.32886522651553,0.00699273439411079
"41","FR20",17.9420074746777,50.282189389378,26.9261239627905,6.07239499645505,0.0236460608306227
"42","FR21",15.7482515720282,51.8642423574789,28.0768545108488,6.73809166381367,0.014059063691486
"43","FR22",19.8670018919686,46.5783964533934,30.7490781543489,6.86295054499537,0.000134961146624158
"44","FR23",9.64367724989169,64.2272417864285,21.6710178057549,6.08252161164174,0.137875890502927
"45","FR24",14.5987514782672,58.0940332150241,24.2116107716107,6.44334067954753,0.0128430852952123
"46","FR25",10.6739727058756,61.4701490905245,23.4061830351941,6.02057546038444,0.0620684091931683
"47","FR26",18.3912558320664,50.0285185062349,26.492168457075,6.07072799238546,0.0259993459598043
"48","FR29",24.5850449326154,41.9737750990782,30.0541161485183,7.3931292213877,0.000891201746870028
"49","FR30",21.9041609573856,42.5687784808497,37.4373989850591,6.19694123183161,0.00992878536059295
"50","FR31",19.7967056166431,45.5432706445436,33.0803644982986,6.37096203427531,0.00163978664973005
"51","FR36",9.03298002663498,65.0288390367436,20.3504722712313,6.08641899269096,0.183533155313262
"52","FR39",20.1314969386502,45.4030657981128,30.9231931274877,6.7584243612624,0.000246260277896894
"53","FR41",11.8738883900656,62.287340942377,23.1521002060778,6.24706570216567,0.0336160984455529
"54","FR43",9.83814755185151,61.2580139986098,21.7697784417121,5.90481660105749,0.180043850636228
"55","FR44",12.8636414253303,56.0944334530039,23.999272442136,5.82625740321257,0.0998565163390988
"56","FR47",9.5540581167704,63.2062383009488,21.3358328292824,6.02351907459834,0.156782854872711
"57","FR48",19.2132761780067,50.8004206605357,25.2315466099878,6.36459747803789,0.0290238617294678
"58","FR49",26.4180131974188,36.6259139959392,33.114741286709,7.44061197258745,0.0149569793876987
"59","FR5",19.8206603599527,44.6204595765133,35.6074783299283,6.10524671158461,0.00548066268488834
"60","FR51",7.86426447814991,70.9130611356618,17.6199326250511,6.44806283532347,0.348972019431901
"61","FR53",10.436973779469,61.0901018738971,23.0756408407433,5.99660778209643,0.090674460524983
"62","FR54",16.5115059942574,45.1117322648015,31.8141341886783,5.85690408358446,0.0413816789404243
"63","FR55",12.0956535415989,60.3988805727302,24.8833503272228,6.14434428896843,0.0217557941931523
"64","FR58",9.09172766757324,67.9507319928461,20.3031146076509,6.25084238774685,0.222784555389135
"65","FR59",8.95134399357369,68.975736772344,19.3360812123097,6.37447633743482,0.248880321113549
"66","FR6",18.576353578772,46.2400137698975,33.3967678112115,6.07999872075065,0.0199314954784285
"67","FR60",12.2251839683391,60.6965628166416,24.3392667428895,6.24669969978217,0.047035692242759
"68","FR61",16.462755203972,46.4866468468196,31.1170633160451,5.82624384326165,0.0883479782385571
"69","FR62",8.96267563284067,68.1476437113961,20.1594305623857,6.27081635831623,0.238135274241766
"70","FR63",8.21977990689974,70.4084469935603,18.4950372011689,6.40469083601356,0.330392655778543
"71","FR65",12.0973048522062,60.3220226084315,24.970282135289,6.13386708325197,0.0185557652946833
"72","FR66",13.9792026996999,53.9275658801575,27.9126886258159,6.44785572213902,0.0056049846172745
"73","FR68",12.0924954684173,62.8388465036078,22.4253217883252,6.41065996928364,0.0797955029831493
"74","FR69",11.7718459296627,60.9293241769883,24.2283342859702,6.07402905680318,0.0258539289346091
"75","FR70",9.27579801136117,68.1643634103163,19.9065926727063,6.3306873741939,0.212876551909365
"76","FR75",24.3625693425558,38.2157486201354,35.9181132536855,5.9082683574373,0.0045766086774262
"77","FR84",13.5736306646678,55.3886265928528,26.4659663686082,5.96660511583758,0.040142059925398
"78","FR87",14.3275731978352,54.2558720154618,26.6153042580038,6.01570298756698,0.0336837213058889
"79","FR88",25.5840193827636,38.8610434961809,33.1612243803324,6.50182683818315,6.24590222939893e-05
"80","FR9",12.5483706554554,61.1801145435052,23.4415754491136,6.32714580501024,0.0317273656250958
"81","FR90",27.6632385981736,34.0334508013017,35.7467483428501,5.97768981057854,0.0252772502305043
"82","FR91",28.9278691212823,32.2896675522867,35.9883520313729,5.97040958911996,0.018493003717511
