"","HEXID","date","gv","npv","mesma"
"2606","CT20","oct_2000",0.22016226073922,0.406956962525578,0.627119223264799
"2623","CT20","sep_2000",0.264969842656229,0.376743758961308,0.641713601617537
"2640","CT21","apr_2000",0.428684211444874,0.232287760131013,0.660971971575886
"2657","CT21","aug_2000",0.354424988335307,0.306100294518877,0.660525282854184
"2674","CT21","dec_2000",0.143881799237245,0.119884934145683,0.263766733382927
"2691","CT21","feb_2000",0.231534548167152,0.120066456256029,0.35160100442318
"2724","CT21","jul_2000",0.411652574710068,0.306702911668656,0.718355486378725
"2741","CT21","jun_2000",0.443742621629091,0.314208689314585,0.757951310943676
"2758","CT21","mar_2000",0.184542712702706,0.0444046973828721,0.228947410085578
"2775","CT21","may_2000",0.435984817745909,0.280595633230241,0.71658045097615
"2792","CT21","nov_2000",0.293937851384022,0.223510437147033,0.517448288531055
"2809","CT21","oct_2000",0.315724368424259,0.309737469005433,0.625461837429692
"2826","CT21","sep_2000",0.325813223729397,0.300896414053694,0.626709637783091
"2843","CT22","apr_2000",0.140454302076118,0.511864170498359,0.652318472574477
"2860","CT22","aug_2000",0.199045931898779,0.446825270510664,0.645871202409444
"2877","CT22","dec_2000",0.146556601264539,0.269797804871755,0.416354406136294
"2894","CT22","feb_2000",0.20993910461025,0.484076777213607,0.694015881823857
"2927","CT22","jul_2000",0.226476839671258,0.441682427036211,0.668159266707469
"2944","CT22","jun_2000",0.192023212338763,0.45663328655737,0.648656498896133
"2961","CT22","mar_2000",0.163787208250495,0.459120199588064,0.622907407838558
"2978","CT22","may_2000",0.162323680891757,0.49295394476464,0.655277625656398
"2995","CT22","nov_2000",0.134827113932517,0.456480593357645,0.591307707290162
"3012","CT22","oct_2000",0.158000230097501,0.528258774693068,0.686259004790569
"3029","CT22","sep_2000",0.180154339860249,0.469908868460084,0.650063208320333
"3046","CT23","apr_2000",0.248256514265457,0.281235844858294,0.52949235912375
"3063","CT23","aug_2000",0.383205998798216,0.220405627835298,0.603611626633514
"3080","CT23","dec_2000",0.085911381452993,0.166961356337779,0.252872737790772
"3097","CT23","feb_2000",0.21550373973855,0.361320576645412,0.576824316383961
"3130","CT23","jul_2000",0.39946212463698,0.223224229065517,0.622686353702497
"3147","CT23","jun_2000",0.338094701781154,0.230326398485966,0.56842110026712
"3164","CT23","mar_2000",0.20928933342993,0.245987055264821,0.455276388694751
"3181","CT23","may_2000",0.299452509371193,0.275287480168701,0.574739989539894
"3198","CT23","nov_2000",0.160566384590815,0.259761995801456,0.420328380392271
"3215","CT23","oct_2000",0.250272240884491,0.377155093007946,0.627427333892437
"3232","CT23","sep_2000",0.296357206678153,0.259275161026641,0.555632367704794
"3249","CT24","apr_2000",0.333037103970118,0.27478080911683,0.607817913086948
"3266","CT24","aug_2000",0.342642845068491,0.318622614861478,0.661265459929969
"3283","CT24","dec_2000",0.231957754919382,0.18169968290626,0.413657437825642
"3300","CT24","feb_2000",0.363034404844054,0.303793924931931,0.666828329775985
"3333","CT24","jul_2000",0.354445325272104,0.314623519272396,0.669068844544501
"3350","CT24","jun_2000",0.333011154262244,0.30812711838477,0.641138272647015
"3367","CT24","mar_2000",0.301675863657596,0.22214816805691,0.523824031714505
"3384","CT24","may_2000",0.313633780589082,0.291031555827064,0.604665336416146
"3401","CT24","nov_2000",0.276452044107056,0.322807155243824,0.59925919935088
"3418","CT24","oct_2000",0.266929240996852,0.4083939250451,0.675323166041952
"3435","CT24","sep_2000",0.284271524886326,0.346528530171689,0.630800055058016
"3452","CT25","apr_2000",0.471866762772957,0.16779511797191,0.639661880744868
"3469","CT25","aug_2000",0.398416381679541,0.406611227994892,0.805027609674434
"3486","CT25","dec_2000",0.234210146487937,0.17125353821388,0.405463684701817
"3503","CT25","feb_2000",0.333822112023521,0.161616126199683,0.495438238223204
"3536","CT25","jul_2000",0.411441934420413,0.376572371753575,0.788014306173988
"3553","CT25","jun_2000",0.425270041827823,0.352432929895314,0.777702971723137
"3570","CT25","mar_2000",0.26120937464611,0.0570034023964398,0.31821277704255
"3587","CT25","may_2000",0.441892525874245,0.249813603374132,0.691706129248377
"3604","CT25","nov_2000",0.3513595416763,0.276915761012247,0.628275302688547
"3621","CT25","oct_2000",0.344918212321446,0.396472658014137,0.741390870335583
"3638","CT25","sep_2000",0.350769138188373,0.414770102395237,0.765539240583609
"3655","CT26","apr_2000",0.0643218996415698,0.160780904353908,0.225102803995478
"3672","CT26","aug_2000",0.119726227592258,0.343443649059413,0.463169876651671
"3689","CT26","dec_2000",0.0100189479667148,0.0550396668189957,0.0650586147857104
"3706","CT26","feb_2000",0.0160788008898136,0.0924442446281996,0.108523045518013
"3739","CT26","jul_2000",0.1205397134354,0.331954311844522,0.452494025279921
"3756","CT26","jun_2000",0.101140856037751,0.310806129544283,0.411946985582034
"3773","CT26","mar_2000",0.0173525996198143,0.0652939848855156,0.0826465845053299
"3790","CT26","may_2000",0.0801873111095244,0.210432917338892,0.290620228448417
"3807","CT26","nov_2000",0.0397278806109391,0.117669918954143,0.157397799565082
"3824","CT26","oct_2000",0.146901608678647,0.343405237989679,0.490306846668327
"3841","CT26","sep_2000",0.132698442447309,0.36579176848133,0.498490210928639
"3858","CT27","apr_2000",0.382152205305324,0.443446179341288,0.825598384646612
"3875","CT27","aug_2000",0.199069710003972,0.60318936188542,0.802259071889392
"3892","CT27","dec_2000",0.232480800545607,0.21540886867093,0.447889669216537
"3909","CT27","feb_2000",0.477513138434923,0.269133041687842,0.746646180122765
"3942","CT27","jul_2000",0.198322916898691,0.59994774166624,0.798270658564932
"3959","CT27","jun_2000",0.205829594974241,0.592997052271284,0.798826647245525
"3976","CT27","mar_2000",0.487465909113668,0.200674469590282,0.68814037870395
"3993","CT27","may_2000",0.219072905194772,0.551763413577603,0.770836318772375
"4010","CT27","nov_2000",0.295046683515035,0.475257684709795,0.77030436822483
"4027","CT27","oct_2000",0.202782776439784,0.615993593642242,0.818776370082027
"4044","CT27","sep_2000",0.202194650958053,0.61320425867746,0.815398909635513
"4061","CT28","apr_2000",0.46219792022419,0.166464623721181,0.628662543945371
"4078","CT28","aug_2000",0.421581779662587,0.427114911152026,0.848696690814613
"4095","CT28","dec_2000",0.208114798042317,0.190756788903514,0.398871586945831
"4112","CT28","feb_2000",0.260618777428287,0.190818264311402,0.45143704173969
"4145","CT28","jul_2000",0.443120895963403,0.400597294665034,0.843718190628437
"4162","CT28","jun_2000",0.480309986668437,0.377689001618653,0.85799898828709
"4179","CT28","mar_2000",0.225325040457177,0.0845496293240555,0.309874669781232
"4196","CT28","may_2000",0.470791297302832,0.244873609201414,0.715664906504246
"4213","CT28","nov_2000",0.349192614137108,0.300778440491053,0.649971054628161
"4230","CT28","oct_2000",0.373381404166197,0.414109082179393,0.787490486345591
"4247","CT28","sep_2000",0.383070656205773,0.433015014615886,0.816085670821659
"4264","CT29","apr_2000",0.0778768318718136,0.0577159177524296,0.135592749624243
"4281","CT29","aug_2000",0.235553905998015,0.297963173999494,0.533517079997509
"4298","CT29","dec_2000",0.0163770708033476,0.0217357650858968,0.0381128358892444
"4315","CT29","feb_2000",0.0081446155815287,0.0161488151080662,0.0242934306895949
"4348","CT29","jul_2000",0.235174188976484,0.245287618191848,0.480461807168332
"4365","CT29","jun_2000",0.20456728287352,0.193578701721157,0.398145984594678
"4382","CT29","mar_2000",0.0227681251573649,0.0118342011257281,0.034602326283093
"4399","CT29","may_2000",0.152564962202292,0.0971682328389313,0.249733195041223
"4416","CT29","nov_2000",0.10772791593738,0.0751879951684661,0.182915911105846
"4433","CT29","oct_2000",0.225522670270548,0.289514910343995,0.515037580614543
"4450","CT29","sep_2000",0.218398784615012,0.3105385523751,0.528937336990112
"4467","CT3","apr_2000",0.11428868450404,0.426404891814033,0.540693576318073
"4484","CT3","aug_2000",0.0894340990621842,0.464067206229081,0.553501305291265
"4501","CT3","dec_2000",0.083872195083634,0.347743567267055,0.431615762350689
"4518","CT3","feb_2000",0.127502978884271,0.433046037947071,0.560549016831343
"4551","CT3","jul_2000",0.0891580711483927,0.459812062375878,0.54897013352427
"4568","CT3","jun_2000",0.0936306327383618,0.45353608267501,0.547166715413372
"4585","CT3","mar_2000",0.0715285679880723,0.304386906482632,0.375915474470704
"4602","CT3","may_2000",0.0960057382094126,0.441656534625995,0.537662272835408
"4619","CT3","nov_2000",0.103580034289704,0.469925712207768,0.573505746497473
"4636","CT3","oct_2000",0.0899683630119905,0.487823804648638,0.577792167660628
"4653","CT3","sep_2000",0.0902682442615422,0.472691056778079,0.562959301039621
"4670","CT30","apr_2000",0.0225258978052575,0.0390366111501678,0.0615625089554253
"4687","CT30","aug_2000",0.214221108657523,0.365098287605053,0.579319396262577
"4704","CT30","dec_2000",0.00687421156821412,0.0149420051223462,0.0218162166905603
"4721","CT30","feb_2000",0.00162679944084921,0.0138832793686051,0.0155100788094543
"4754","CT30","jul_2000",0.209323115231469,0.314725076514846,0.524048191746314
"4771","CT30","jun_2000",0.18111221754871,0.274882674083812,0.455994891632522
"4788","CT30","mar_2000",0.00640133488185195,0.010626745213748,0.0170280800955999
"4805","CT30","may_2000",0.125363050668382,0.0905843668500099,0.215947417518392
"4822","CT30","nov_2000",0.054685769057287,0.0554893299709553,0.110175099028242
"4839","CT30","oct_2000",0.223091529630635,0.326532837193597,0.549624366824232
"4856","CT30","sep_2000",0.212004698723445,0.371980980067224,0.583985678790669
"4873","CT31","apr_2000",0.494509521670931,0.221125003376699,0.71563452504763
"4890","CT31","aug_2000",0.312903500515843,0.458602781188953,0.771506281704796
"4907","CT31","dec_2000",0.245767873576499,0.188334805452766,0.434102679029265
"4924","CT31","feb_2000",0.507463286644761,0.276318785790239,0.783782072435
"4957","CT31","jul_2000",0.303258611373588,0.45486975254443,0.758128363918017
"4974","CT31","jun_2000",0.287392027081889,0.457309732094797,0.744701759176686
"4991","CT31","mar_2000",0.514372870119846,0.18805830658702,0.702431176706866
"5008","CT31","may_2000",0.293955913497891,0.395824861848904,0.689780775346794
"5025","CT31","nov_2000",0.23545024846696,0.404067076006943,0.639517324473904
"5042","CT31","oct_2000",0.257018861365354,0.51792758710891,0.774946448474264
"5059","CT31","sep_2000",0.268760940650121,0.471221914801869,0.73998285545199
"5076","CT4","apr_2000",0.0204994765983288,0.346601664096334,0.367101140694663
"5093","CT4","aug_2000",0.0203458394924982,0.352041149840067,0.372386989332565
"5110","CT4","dec_2000",0.0370582386845383,0.307605701219463,0.344663939904001
"5127","CT4","feb_2000",0.0350303623765377,0.376884887304823,0.41191524968136
"5160","CT4","jul_2000",0.0205086591416313,0.360160384132313,0.380669043273944
"5177","CT4","jun_2000",0.020255924622836,0.358934021481921,0.379189946104757
"5194","CT4","mar_2000",0.0226095893224986,0.332122938205221,0.354732527527719
"5211","CT4","may_2000",0.0192981618520974,0.350643551123014,0.369941712975112
"5228","CT4","nov_2000",0.0252699109289439,0.362436660661266,0.38770657159021
"5245","CT4","oct_2000",0.02097054124505,0.374372383166897,0.395342924411947
"5262","CT4","sep_2000",0.0207054652355305,0.366027628923576,0.386733094159107
"5279","CT5","apr_2000",0.379673169523319,0.218318671117953,0.597991840641272
"5296","CT5","aug_2000",0.174740077073037,0.419438375626407,0.594178452699444
"5313","CT5","dec_2000",0.247263930870228,0.272351569279115,0.519615500149343
"5330","CT5","feb_2000",0.343746351511878,0.177811747316481,0.521558098828359
"5363","CT5","jul_2000",0.194857835346179,0.411132570477288,0.605990405823467
"5380","CT5","jun_2000",0.218136408299878,0.400069275261114,0.618205683560991
"5397","CT5","mar_2000",0.242456104134911,0.118425322711547,0.360881426846458
"5414","CT5","may_2000",0.2460045643693,0.317578712167419,0.563583276536719
"5431","CT5","nov_2000",0.188376533593322,0.36081404283135,0.549190576424672
"5448","CT5","oct_2000",0.155499156376392,0.418635298484454,0.574134454860846
"5465","CT5","sep_2000",0.159641030133238,0.427628791951546,0.587269822084784
"5482","CT6","apr_2000",0.241918654821401,0.542446676825312,0.784365331646713
"5499","CT6","aug_2000",0.128727513961505,0.686102891687149,0.814830405648654
"5516","CT6","dec_2000",0.274891290901078,0.458273027268272,0.73316431816935
"5533","CT6","feb_2000",0.327557213290821,0.471059938285163,0.798617151575985
"5566","CT6","jul_2000",0.13892005264315,0.673978366741842,0.812898419384993
"5583","CT6","jun_2000",0.156704986251391,0.654095290139264,0.810800276390655
"5600","CT6","mar_2000",0.286474979706959,0.450421806577567,0.736896786284525
"5617","CT6","may_2000",0.175774894466077,0.575541060023374,0.751315954489451
"5634","CT6","nov_2000",0.183678255216082,0.625204652831191,0.808882908047273
"5651","CT6","oct_2000",0.129449740968882,0.729193136088115,0.858642877056997
"5668","CT6","sep_2000",0.126138623723225,0.700311290407939,0.826449914131165
"5685","CT7","apr_2000",0.0707793329960937,0.604885422490694,0.675664755486788
"5702","CT7","aug_2000",0.0968728006599922,0.582201664450779,0.679074465110771
"5719","CT7","dec_2000",0.0974863975933271,0.303998931322073,0.4014853289154
"5736","CT7","feb_2000",0.126736765052098,0.588235801874262,0.71497256692636
"5769","CT7","jul_2000",0.0964589446836263,0.584265716116057,0.680724660799684
"5786","CT7","jun_2000",0.0730150936923175,0.598957028360132,0.67197212205245
"5803","CT7","mar_2000",0.0780247442514778,0.50368775912228,0.581712503373758
"5820","CT7","may_2000",0.063865839254849,0.61015982205689,0.674025661311739
"5837","CT7","nov_2000",0.0593132406731498,0.446226939721609,0.505540180394759
"5854","CT7","oct_2000",0.0759204918981882,0.649114403923535,0.725034895821724
"5871","CT7","sep_2000",0.0858394519012993,0.61033097571966,0.696170427620959
"5888","CT8","apr_2000",0.192009320390496,0.399877264885364,0.59188658527586
"5905","CT8","aug_2000",0.23257865430598,0.382427049779605,0.615005704085584
"5922","CT8","dec_2000",0.155515675332945,0.174017983301274,0.32953365863422
"5939","CT8","feb_2000",0.182327092043198,0.359472843216709,0.541799935259908
"5972","CT8","jul_2000",0.240328950897783,0.379926655352554,0.620255606250338
"5989","CT8","jun_2000",0.209663171891932,0.389998350817302,0.599661522709234
"6006","CT8","mar_2000",0.124397421368823,0.253218025035841,0.377615446404664
"6023","CT8","may_2000",0.191279902914875,0.402556878318655,0.59383678123353
"6040","CT8","nov_2000",0.144097306722251,0.26720698583404,0.411304292556291
"6057","CT8","oct_2000",0.175430263776119,0.44908585267944,0.624516116455559
"6074","CT8","sep_2000",0.192697408397066,0.403241091499035,0.5959384998961
"6091","CT9","apr_2000",0.356919399337757,0.413299939311053,0.77021933864881
"6108","CT9","aug_2000",0.200266346413498,0.56103125021033,0.761297596623828
"6125","CT9","dec_2000",0.278124870602078,0.268291554319269,0.546416424921347
"6142","CT9","feb_2000",0.386422004528174,0.333955028178759,0.720377032706933
"6175","CT9","jul_2000",0.208115687800272,0.55388017958806,0.761995867388332
"6192","CT9","jun_2000",0.23198815108471,0.539344119189312,0.771332270274022
"6209","CT9","mar_2000",0.210967102220832,0.198798468511648,0.40976557073248
"6226","CT9","may_2000",0.253469652732904,0.433036116846866,0.68650576957977
"6243","CT9","nov_2000",0.288302624869513,0.48588598706987,0.774188611939383
"6260","CT9","oct_2000",0.206286368168689,0.587928746469805,0.794215114638494
"6277","CT9","sep_2000",0.205881509664801,0.568722692354733,0.774604202019534
"6294","FR1","apr_2000",0.304784462972401,0.388038578289546,0.692823041261947
"6311","FR1","aug_2000",0.238575475997168,0.457496601743697,0.696072077740865
"6328","FR1","dec_2000",0.105588817229136,0.20737623648701,0.312965053716146
"6345","FR1","feb_2000",0.204081208458704,0.29606803204276,0.500149240501464
"6378","FR1","jul_2000",0.266378622804769,0.441497511085156,0.707876133889925
"6395","FR1","jun_2000",0.293642126227776,0.429486876940738,0.723129003168514
"6412","FR1","mar_2000",0.156472377103094,0.191372864452366,0.34784524155546
"6429","FR1","may_2000",0.29909517101322,0.406744080575372,0.705839251588592
"6446","FR1","nov_2000",0.243635747416548,0.390927128053643,0.634562875470191
"6463","FR1","oct_2000",0.23441180350429,0.464181620396786,0.698593423901076
"6480","FR1","sep_2000",0.232664409714639,0.453008609434206,0.685673019148845
"6497","FR11","apr_2000",0.357892114638361,0.471212685146725,0.829104799785086
"6514","FR11","aug_2000",0.17742631496761,0.666893223771428,0.844319538739038
"6531","FR11","dec_2000",0.31282498763894,0.441730515292804,0.754555502931744
"6548","FR11","feb_2000",0.404340863848083,0.390645992282078,0.794986856130161
"6581","FR11","jul_2000",0.190076629856303,0.649061746901285,0.839138376757589
"6598","FR11","jun_2000",0.211677614357241,0.629777473542196,0.841455087899436
"6615","FR11","mar_2000",0.358031622732604,0.355937623658152,0.713969246390756
"6632","FR11","may_2000",0.237480205855505,0.529118521652251,0.766598727507756
"6649","FR11","nov_2000",0.225174744416832,0.595928473676415,0.821103218093247
"6666","FR11","oct_2000",0.173411292341341,0.691390376207153,0.864801668548494
"6683","FR11","sep_2000",0.172519403052141,0.674837677552719,0.84735708060486
"6700","FR12","apr_2000",0.324565951352027,0.412175273367659,0.736741224719687
"6717","FR12","aug_2000",0.199388858993742,0.558403492655773,0.757792351649516
"6734","FR12","dec_2000",0.198977446572505,0.267353977269188,0.466331423841692
