"","fire_id","HEXID","PreCaseCount","PostCaseCount","year","igntn_d","acres","JnksSzC","HexArea","ignition_d","OnsetMonth","OnsetMonth1","OnsetMonth2","OnsetMonth3","OnsetMonth4","OnsetMonth5","OnsetMonth6","OnsetMonth7","OnsetMonth8","OnsetMonth9","OnsetMonth10","OnsetMonth11","OnsetMonth12","OnsetMonth13","OnsetMonth14","OnsetMonth15","OnsetMonth16","OnsetMonth17","OnsetMonth18","OnsetMonth19","OnsetMonth20","OnsetMonth21","OnsetMonth22","OnsetMonth23","OnsetMonth24","OnsetMonth25","OnsetMonth26","OnsetMonth27","OnsetMonth28","OnsetMonth29","OnsetMonth30","OnsetMonth31","OnsetMonth32","OnsetMonth33","OnsetMonth34","OnsetMonth35","OnsetMonth36","OnsetMonth37","OnsetMonth38","OnsetMonth39","OnsetMonth40","OnsetMonth41","OnsetMonth42","OnsetMonth43","OnsetMonth44","OnsetMonth45","OnsetMonth46","OnsetMonth47","OnsetMonth48","OnsetMonth49","OnsetMonth50","OnsetMonth51","OnsetMonth52","OnsetMonth53","OnsetMonth54","OnsetMonth55","OnsetMonth56","OnsetMonth57","OnsetMonth58","OnsetMonth59","OnsetMonth60","OnsetMonth61","OnsetMonth62","OnsetMonth63","OnsetMonth64","OnsetMonth65","OnsetMonth66","OnsetMonth67","OnsetMonth68","OnsetMonth69","OnsetMonth70","OnsetMonth71","OnsetMonth72","OnsetMonth73","OnsetMonth74","OnsetMonth75","OnsetMonth76","OnsetMonth77","OnsetMonth78","OnsetMonth79","OnsetMonth80","OnsetMonth81","OnsetMonth82","OnsetMonth83","OnsetMonth84","OnsetMonth85","OnsetMonth86","OnsetMonth87","OnsetMonth88","OnsetMonth89","OnsetMonth90","OnsetMonth91","OnsetMonth92","OnsetMonth93","OnsetMonth94","OnsetMonth95","OnsetMonth96","OnsetMonth97","OnsetMonth98","OnsetMonth99","OnsetMonth100","OnsetMonth101","OnsetMonth102","OnsetMonth103","OnsetMonth104","OnsetMonth105","OnsetMonth106","OnsetMonth107","OnsetMonth108","OnsetMonth109","OnsetMonth110","OnsetMonth111","OnsetMonth112","OnsetMonth113","OnsetMonth114","OnsetMonth115","OnsetMonth116","OnsetMonth117","OnsetMonth118","OnsetMonth119","OnsetMonth120","OnsetMonth121","OnsetMonth122","OnsetMonth123","OnsetMonth124","OnsetMonth125","OnsetMonth126","OnsetMonth127","OnsetMonth128","OnsetMonth129","OnsetMonth130","OnsetMonth131","OnsetMonth132","OnsetMonth133","OnsetMonth134","OnsetMonth135","OnsetMonth136","OnsetMonth137","OnsetMonth138","OnsetMonth139","OnsetMonth140","OnsetMonth141","OnsetMonth142","OnsetMonth143","OnsetMonth144","OnsetMonth145","OnsetMonth146","OnsetMonth147","OnsetMonth148","OnsetMonth149","OnsetMonth150","OnsetMonth151","OnsetMonth152","OnsetMonth153","OnsetMonth154","OnsetMonth155","OnsetMonth156","OnsetMonth157","OnsetMonth158","OnsetMonth159","OnsetMonth160","OnsetMonth161","OnsetMonth162","OnsetMonth163","OnsetMonth164","OnsetMonth165","OnsetMonth166","OnsetMonth167","OnsetMonth168","OnsetMonth169","OnsetMonth170","OnsetMonth171","OnsetMonth172","OnsetMonth173","OnsetMonth174","OnsetMonth175","OnsetMonth176","OnsetMonth177","OnsetMonth178","OnsetMonth179","OnsetMonth180","OnsetMonth181","OnsetMonth182","OnsetMonth183","OnsetMonth184","OnsetMonth185","OnsetMonth186","OnsetMonth187","OnsetMonth188","OnsetMonth189","OnsetMonth190","OnsetMonth191","OnsetMonth192","OnsetMonth193","OnsetMonth194","OnsetMonth195","OnsetMonth196","OnsetMonth197","OnsetMonth198","OnsetMonth199","OnsetMonth200","OnsetMonth201","OnsetMonth202","OnsetMonth203","OnsetMonth204","OnsetMonth205","OnsetMonth206","OnsetMonth207","OnsetMonth208","OnsetMonth209","OnsetMonth210","OnsetMonth211","OnsetMonth212","OnsetMonth213","OnsetMonth214","OnsetMonth215","OnsetMonth216","polycounts_Total","start_tally"
"11","CA3507211843420110904","FR59",71,46,2011,"2011/09/4",14707,"M",2165064518.92266,"2011-09-04",140,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2,2,2,1,0,1,1,0,0,0,1,0,1,1,0,0,1,2,1,2,0,1,1,3,4,1,0,1,1,3,0,1,2,1,3,2,2,4,2,3,1,3,1,1,2,1,0,1,1,2,2,1,3,2,2,1,2,0,1,3,3,3,7,1,3,1,2,2,3,1,0,4,2,3,4,2,2,2,2,0,4,6,1,1,0,1,0,1,0,4,1,0,0,0,4,1,0,0,2,2,0,2,0,2,0,0,2,2,0,5,13,8,2,5,4,4,2,4,5,3,3,5,6,4,3,4,3,2,4,3,3,3,1,3,5,4,2,1,1,4,4,9,6,2,5,3,5,1,2,0,0,1,2,4,1,0,2,1,0,3,4,0,1,2,1,0,2,4,3,7,4,2,1,3,3,2,2,2,2,5,3,5,6,2,2,0,0,1,2,1,5,1,5,8,3,7,3,447,104
"12","CA3507212030220081108","FR61",54,21,2008,"2008/11/8",2598,"S",2165064518.92266,"2008-11-08",106,0,3,0,2,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,2,4,1,0,0,2,0,1,0,0,1,0,0,0,1,2,0,0,0,1,1,0,0,3,2,0,0,0,4,1,2,1,0,0,0,0,2,1,0,0,0,0,0,0,1,4,1,4,7,4,0,4,2,1,0,1,1,1,2,3,2,3,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,4,1,1,1,3,1,1,0,0,1,0,3,0,5,3,0,0,1,0,2,1,3,3,2,3,2,0,0,0,4,0,1,1,1,2,0,2,4,1,0,4,0,2,1,1,2,1,2,1,3,3,3,3,1,0,1,0,0,3,0,2,2,0,3,1,2,0,1,0,0,3,1,4,0,0,1,0,2,2,1,1,2,4,2,0,2,4,0,0,1,3,6,1,10,10,5,3,0,6,3,4,3,2,2,4,20,17,23,346,70
"13","CA3509311838420050709","FR62",47,34,2005,"2005/07/9",1031,"S",2165064518.92266,"2005-07-09",66,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2,2,2,1,0,1,1,0,0,0,1,0,1,1,0,0,0,2,1,2,0,2,1,2,3,1,0,2,1,2,0,1,2,1,3,1,1,3,1,1,1,2,0,1,2,1,0,1,1,1,1,0,2,1,2,1,1,0,1,2,2,1,5,1,1,0,1,2,2,0,0,4,1,3,4,2,1,2,2,0,2,5,0,0,0,0,0,1,0,2,0,0,0,0,4,1,0,0,3,1,0,1,0,2,0,0,2,2,0,5,9,7,2,4,4,2,2,4,4,2,3,2,2,2,3,2,1,2,3,1,2,3,1,2,2,4,2,1,1,4,3,8,5,1,4,3,3,1,2,0,0,1,1,1,1,0,2,1,0,3,3,0,1,2,1,0,1,3,3,4,3,2,1,3,3,2,2,3,2,4,2,5,6,2,1,1,0,1,2,0,4,1,5,6,4,8,1,353,30
"14","CA3510511831220120717","FR63",44,31,2012,"2012/07/17",1381,"S",2165064518.92266,"2012-07-17",151,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,1,2,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,2,0,1,1,3,2,1,0,1,1,2,0,0,1,1,2,1,1,3,1,1,1,2,0,1,2,1,0,1,1,1,1,0,2,1,2,1,1,0,1,2,2,1,4,1,1,0,1,2,2,0,0,4,1,3,4,0,1,2,2,0,2,5,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,2,1,0,1,0,2,0,0,1,2,0,5,7,5,2,4,4,2,2,3,4,2,2,2,2,2,3,2,1,2,3,1,2,3,0,2,2,3,2,1,1,3,2,8,5,1,4,3,3,1,2,0,0,1,1,1,1,0,2,1,0,2,4,0,1,2,1,0,1,3,3,4,2,2,1,3,3,2,2,2,2,3,2,3,5,2,1,0,0,1,2,0,4,1,3,6,2,7,1,316,115
"15","CA3511611978620100515","FR67",7,3,2010,"2010/05/15",1039,"S",2165064518.92266,"2010-05-15",125,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,37,89
"16","CA3511711878320110910","FR68",216,112,2011,"2011/09/10",25965,"L",2165064518.92266,"2011-09-10",140,0,2,1,3,1,1,1,1,4,0,0,4,2,2,0,0,7,0,2,4,7,12,11,0,2,2,3,4,2,5,5,1,7,1,4,3,2,3,1,0,3,8,2,16,11,14,18,9,10,4,6,7,1,14,10,12,6,7,6,1,3,3,3,5,6,4,6,6,13,9,12,4,4,5,8,5,4,3,4,10,13,7,3,0,2,5,5,7,2,8,8,8,10,12,10,2,8,6,2,2,2,3,3,1,4,2,2,1,1,1,0,1,2,3,3,5,0,5,1,0,7,3,10,1,3,4,6,20,17,26,18,16,7,3,8,9,9,13,12,20,27,17,22,9,7,12,16,9,7,8,10,6,13,9,7,6,5,7,5,8,8,14,6,13,10,13,7,7,4,6,3,0,4,7,6,7,3,3,5,6,6,3,8,3,2,3,5,5,8,9,6,4,7,4,4,4,4,7,13,16,27,37,19,14,5,9,8,9,8,18,12,23,36,34,27,14,1527,104
"17","CA3511811837820110910","FR69",39,29,2011,"2011/09/10",8769,"M",2165064518.92266,"2011-09-10",140,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2,1,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,1,0,2,1,1,3,1,0,3,1,4,0,2,1,1,4,1,2,3,1,0,0,1,0,0,2,1,1,1,1,1,1,0,1,1,2,1,1,0,0,3,2,2,1,1,0,0,2,0,2,0,1,4,1,2,3,3,1,2,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,3,1,0,2,0,2,0,0,2,1,0,5,8,7,3,3,1,2,1,4,4,1,4,2,2,1,1,2,1,2,2,1,1,2,1,2,2,6,2,2,0,5,4,7,4,0,4,5,3,1,2,1,0,1,1,1,1,0,2,1,0,3,3,0,1,2,1,0,1,3,3,2,4,2,1,3,2,2,2,3,1,4,3,5,9,3,0,1,0,2,2,0,3,0,5,6,3,8,1,331,104
"18","CA3518011847820030721","FR17",36,28,2003,"2003/07/21",1320,"S",2165064518.92266,"2003-07-21",43,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2,1,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,1,0,2,1,1,3,1,0,3,1,4,0,2,1,1,3,1,2,3,1,0,0,1,0,0,2,1,0,1,1,1,1,0,1,1,2,1,1,0,0,2,2,2,1,1,0,0,2,0,2,0,1,4,1,2,3,2,1,2,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,3,1,0,1,0,2,0,0,2,1,0,5,8,7,2,3,1,2,1,4,4,1,3,2,2,1,1,2,1,2,2,1,0,2,1,2,2,6,2,2,0,5,4,6,4,0,4,4,3,1,2,1,0,1,1,1,1,0,2,1,0,3,3,0,1,2,1,0,1,3,3,2,4,2,1,3,2,2,2,3,1,4,2,5,9,3,1,1,0,2,2,0,3,0,5,6,3,8,1,320,7
"19","CA3521111967620060529","FR21",183,34,2006,"2006/05/29",1037,"S",2165064518.92266,"2006-05-29",77,0,1,1,2,3,1,2,1,2,1,0,1,1,1,0,0,0,2,3,6,10,6,15,6,4,3,2,2,3,1,2,4,0,4,1,2,2,1,1,3,6,1,11,19,23,23,24,8,5,3,6,8,9,9,9,4,8,2,4,0,4,2,7,6,4,8,4,13,8,12,10,11,4,4,5,3,1,4,1,5,2,3,0,3,2,2,2,2,1,1,1,4,2,0,1,0,3,5,0,1,1,1,1,2,0,0,1,0,0,0,3,1,0,2,2,1,2,2,2,1,2,1,2,1,1,1,3,15,24,8,4,7,5,0,4,3,4,13,14,14,13,12,11,4,4,6,8,8,5,3,6,3,4,3,8,2,2,2,2,8,1,1,2,1,2,2,3,2,6,1,1,2,2,1,0,1,2,3,1,1,0,0,1,0,0,1,1,2,3,2,0,6,5,7,3,5,2,1,4,14,10,11,6,5,1,4,2,1,2,9,15,17,22,31,27,21,971,41
"20","CA3528111983720060711","FR35",8,1,2006,"2006/07/11",1748,"S",2165064518.92266,"2006-07-11",78,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,2,1,1,0,0,0,0,1,0,1,2,2,0,0,0,47,42
