"","HEXID","date","tmean","tmax","ppt"
"20994","FR24","jun_2001",23.7236915770031,33.0645950408209,0
"20995","FR24","jul_2001",25.3495965231033,34.1220713570004,3.64940474998383
"20996","FR24","aug_2001",25.7931203842163,35.0106665293376,0
"20997","FR24","sep_2001",23.1032155354818,31.8171189626058,0
"20998","FR24","oct_2001",19.4310247784569,27.6049522672381,7.30397619519915
"20999","FR24","nov_2001",12.8797863324483,19.265690553756,53.1707619258336
"21000","FR24","dec_2001",8.33900040671939,13.4605476742699,63.2835476284935
"21001","FR24","jan_2002",7.73759568305243,13.3190952936808,25.8224522726876
"21002","FR24","feb_2002",10.4687147821699,17.80969056629,7.90116674559457
"21003","FR24","mar_2002",11.0063338052659,18.3536667142596,34.7934286480858
"21004","FR24","apr_2002",15.1923101515997,22.5315237499419,14.0464524087452
"21005","FR24","may_2002",17.3582865397135,25.9082616624378,9.4222142744887
"21006","FR24","jun_2002",23.3805249077933,32.5941189811343,0.222952382772097
"21007","FR24","jul_2002",26.9112394423712,36.024666922433,0
"21008","FR24","aug_2002",24.9203344980876,34.1789999462309,0
"21009","FR24","sep_2002",23.2418342771984,32.1469283331008,0.0814999996080241
"21010","FR24","oct_2002",16.779167561304,24.3167140597389,0
"21011","FR24","nov_2002",12.8662862323579,19.6940001079014,70.2884287152972
"21012","FR24","dec_2002",9.23461945851644,15.1848808470226,49.7285950524466
"21013","FR24","jan_2003",10.8470243272327,17.0925476664589,3.73219044719424
"21014","FR24","feb_2003",9.12571472213382,14.9450953574408,53.3583097003755
"21015","FR24","mar_2003",11.4999768166315,18.3022619202023,29.3849761826651
"21016","FR24","apr_2003",11.8403100513277,18.4676428522382,52.1978332882836
"21017","FR24","may_2003",17.6866913977123,25.4907618931362,20.1177859192803
"21018","FR24","jun_2003",23.0341677892776,31.9997381028675,0
"21019","FR24","jul_2003",27.5432633445376,36.208380926223,5.180809540408
"21020","FR24","aug_2003",25.4378820600964,34.4370952787853,8.64849998837426
"21021","FR24","sep_2003",24.6222867511568,33.7409046263922,4.78173804283142
"21022","FR24","oct_2003",20.6919534774054,29.1788096654983,0
"21023","FR24","nov_2003",9.77030994778588,16.0597143400283,21.4181905928112
"21024","FR24","dec_2003",9.57750046820868,15.1881904829116,66.1771189371745
"21025","FR24","jan_2004",8.25397658348083,13.137666679564,25.5293809799921
"21026","FR24","feb_2004",8.70078614779881,14.4349761463347,73.8893096560524
"21027","FR24","mar_2004",15.0050959814162,22.6024524597895,15.7547381037758
"21028","FR24","apr_2004",15.7237626257397,23.8076189586094,3.1327856864248
"21029","FR24","may_2004",18.2469294638861,27.1040714354742,0
"21030","FR24","jun_2004",22.5690010615758,31.4150953292847,0
"21031","FR24","jul_2004",26.0724058151245,34.9135001500448,0
"21032","FR24","aug_2004",25.1109534218198,34.0359526134673,0
"21033","FR24","sep_2004",22.1788104829334,31.2336427597773,0
"21034","FR24","oct_2004",16.1002389135815,22.9020714078631,54.1105715433756
"21035","FR24","nov_2004",9.6751195022038,15.8413096155439,12.2461666720254
"21036","FR24","dec_2004",8.43271476881845,14.185904729934,57.0924524579729
"21037","FR24","jan_2005",9.23064323834011,13.5249761399769,101.417475927444
"21038","FR24","feb_2005",10.0995957170214,15.6384762582325,44.0208810624622
"21039","FR24","mar_2005",11.8707625298273,17.9439522652399,64.2837142036075
"21040","FR24","apr_2005",12.7990243548439,20.2423334575835,38.8396663665771
"21041","FR24","may_2005",17.6397626967657,25.2433572496687,38.7542618796939
"21042","FR24","jun_2005",19.9245248067947,28.4894762947446,0
"21043","FR24","jul_2005",27.7564060120356,36.6123571850005,0
"21044","FR24","aug_2005",26.2058585938953,35.3833091372535,3.98535717810903
"21045","FR24","sep_2005",20.2552390325637,29.0031191053845,4.59561904626233
"21046","FR24","oct_2005",16.9877387909662,24.2329523449852,17.0534284682501
"21047","FR24","nov_2005",13.1781910487584,20.5344048000517,9.55647616727012
"21048","FR24","dec_2005",10.4267861956642,16.1690712883359,51.3487382162185
"21049","FR24","jan_2006",8.85564324969337,14.6031666937329,55.8250001271566
"21050","FR24","feb_2006",10.1452861967541,17.4802143460228,16.5084524608794
"21051","FR24","mar_2006",8.20830996263595,13.9135238102504,98.5350241888137
"21052","FR24","apr_2006",12.943048227401,18.938642797016,80.8610003335135
"21053","FR24","may_2006",19.7773581913539,28.0023094813029,2.39399998812448
"21054","FR24","jun_2006",24.4218107859294,33.2035475685483,0.00833333366816597
"21055","FR24","jul_2006",28.1165726525443,36.8460239228748,2.96826190760891
"21056","FR24","aug_2006",24.8097631817772,34.1020474660964,0
"21057","FR24","sep_2006",22.5606914247785,31.8381904874529,0
