"","HEXID","date","gv","npv","mesma"
"2217","CT19","sep_2000",0.0477708879229539,0.689380014410102,0.737150902333056
"2234","CT2","apr_2000",0.329359009266765,0.388773807883013,0.718132817149778
"2251","CT2","aug_2000",0.172962920539466,0.589347914642038,0.762310835181503
"2268","CT2","dec_2000",0.201797811918382,0.38235526171536,0.584153073633741
"2285","CT2","feb_2000",0.365012576360881,0.429385207772846,0.794397784133726
"2318","CT2","jul_2000",0.184113072059403,0.569279273764387,0.753392345823791
"2335","CT2","jun_2000",0.210062907012002,0.557110961012967,0.767173868024968
"2352","CT2","mar_2000",0.18147425535566,0.183165166106206,0.364639421461865
"2369","CT2","may_2000",0.234065961808067,0.454876939804457,0.688942901612524
"2386","CT2","nov_2000",0.21994858067556,0.536940370769756,0.756888951445316
"2403","CT2","oct_2000",0.17793534881928,0.632985014216133,0.810920363035413
"2420","CT2","sep_2000",0.175403842511872,0.605685503433523,0.781089345945395
"2437","CT20","apr_2000",0.118687721917286,0.517075798077405,0.635763519994691
"2454","CT20","aug_2000",0.207488122984127,0.445974712416136,0.653462835400263
"2471","CT20","dec_2000",0.0715109311028978,0.0755273529665154,0.147038284069413
"2488","CT20","feb_2000",0.0842197560737851,0.542472295743823,0.626692051817608
"2521","CT20","jul_2000",0.204589033529353,0.460749126318301,0.665338159847654
"2538","CT20","jun_2000",0.140439635302208,0.488807119209605,0.629246754511813
"2555","CT20","mar_2000",0.0919895356994399,0.44405787124485,0.53604740694429
"2572","CT20","may_2000",0.113028460058459,0.520834499303607,0.633862959362066
"2589","CT20","nov_2000",0.0510273487265555,0.220964515703998,0.271991864430553
"2606","CT20","oct_2000",0.125753416954831,0.568339956782439,0.694093373737271
"2623","CT20","sep_2000",0.156448789285888,0.479501790314087,0.635950579599975
"2640","CT21","apr_2000",0.186177035010669,0.401078352740564,0.587255387751233
"2657","CT21","aug_2000",0.202701802542548,0.389443624704678,0.592145427247226
"2674","CT21","dec_2000",0.119365876815481,0.109495562965719,0.2288614397812
"2691","CT21","feb_2000",0.127193580145881,0.341889953059202,0.469083533205082
"2724","CT21","jul_2000",0.210843770288113,0.389253083601188,0.600096853889301
"2741","CT21","jun_2000",0.197709475656382,0.390995636402433,0.588705112058815
"2758","CT21","mar_2000",0.110827225144565,0.2573804946185,0.368207719763066
"2775","CT21","may_2000",0.192296941987344,0.395869006887946,0.588165948875289
"2792","CT21","nov_2000",0.138407354191892,0.212795931521261,0.351203285713153
"2809","CT21","oct_2000",0.174804867942802,0.413900926474519,0.588705794417321
"2826","CT21","sep_2000",0.179519103598445,0.406872105672224,0.586391209270669
"2843","CT22","apr_2000",0.190192075857618,0.490744716705766,0.680936792563384
"2860","CT22","aug_2000",0.111000483615509,0.518252738493085,0.629253222108593
"2877","CT22","dec_2000",0.360417934219029,0.338255316658658,0.698673250877688
"2894","CT22","feb_2000",0.376049054232846,0.313607299178701,0.689656353411547
"2927","CT22","jul_2000",0.114661285767833,0.515882634507781,0.630543920275614
"2944","CT22","jun_2000",0.122593755186035,0.504076432145476,0.626670187331511
"2961","CT22","mar_2000",0.141213847075803,0.220965659819975,0.362179506895779
"2978","CT22","may_2000",0.135922482307564,0.471255435592482,0.607177917900046
"2995","CT22","nov_2000",0.233376085265838,0.458007455187982,0.691383540453821
"3012","CT22","oct_2000",0.128615309681436,0.526808500293801,0.655423809975237
"3029","CT22","sep_2000",0.119414766552503,0.529824880423423,0.649239646975927
"3046","CT23","apr_2000",0.369652282121607,0.38597543080159,0.755627712923197
"3063","CT23","aug_2000",0.206403594686227,0.566414030378778,0.772817625065005
"3080","CT23","dec_2000",0.229245403834792,0.246168793788218,0.47541419762301
"3097","CT23","feb_2000",0.364347420946681,0.369107777804422,0.733455198751102
"3130","CT23","jul_2000",0.212393294222751,0.558160348059548,0.770553642282299
"3147","CT23","jun_2000",0.23693114571258,0.547922951995424,0.784854097708003
"3164","CT23","mar_2000",0.228314630605133,0.215193850870128,0.443508481475261
"3181","CT23","may_2000",0.261642344012076,0.420022247653044,0.68166459166512
"3198","CT23","nov_2000",0.286001372702,0.493825279189838,0.779826651891838
"3215","CT23","oct_2000",0.214365656194947,0.601836742902527,0.816202399097474
"3232","CT23","sep_2000",0.213430418095027,0.573248785421319,0.786679203516346
"3249","CT24","apr_2000",0.098316043696215,0.432790579367356,0.531106623063571
"3266","CT24","aug_2000",0.0697048312376657,0.488601944089504,0.558306775327169
"3283","CT24","dec_2000",0.0996164439368471,0.38639294643296,0.486009390369807
"3300","CT24","feb_2000",0.119098132737376,0.414885072997432,0.533983205734808
"3333","CT24","jul_2000",0.071065266540937,0.476701008837809,0.547766275378746
"3350","CT24","jun_2000",0.0767157102239213,0.46673776867637,0.543453478900291
"3367","CT24","mar_2000",0.0807226138992014,0.334607913250198,0.415330527149399
"3384","CT24","may_2000",0.0788666743677705,0.441348445359956,0.520215119727726
"3401","CT24","nov_2000",0.105536028434445,0.48056256950172,0.586098597936165
"3418","CT24","oct_2000",0.0764220758243404,0.500764348564536,0.577186424388876
"3435","CT24","sep_2000",0.0744282572306696,0.489384258448722,0.563812515679392
"3452","CT25","apr_2000",0.0288333144405929,0.416827458848292,0.445660773288885
"3469","CT25","aug_2000",0.0271759483646914,0.436067813481617,0.463243761846309
"3486","CT25","dec_2000",0.0725274340058309,0.418981749783197,0.491509183789028
"3503","CT25","feb_2000",0.0526944800762566,0.395490800969841,0.448185281046098
"3536","CT25","jul_2000",0.0273350777554582,0.437627019117922,0.46496209687338
"3553","CT25","jun_2000",0.0263149369963558,0.437565232355387,0.463880169351743
"3570","CT25","mar_2000",0.0361993556529933,0.385958907940892,0.422158263593885
"3587","CT25","may_2000",0.026670283622696,0.441747203767655,0.468417487390351
"3604","CT25","nov_2000",0.0377246977023935,0.42861652705799,0.466341224760384
"3621","CT25","oct_2000",0.0281948966131736,0.436349711510627,0.464544608123801
"3638","CT25","sep_2000",0.0282356061253385,0.431220011785626,0.459455617910965
"3655","CT26","apr_2000",0.623912158926983,0.218750637807354,0.842662796734337
"3672","CT26","aug_2000",0.309815345070877,0.562101955777846,0.871917300848723
"3689","CT26","dec_2000",0.389030590046443,0.365084535705925,0.754115125752368
"3706","CT26","feb_2000",0.508567315584707,0.207767420506058,0.716334736090764
"3739","CT26","jul_2000",0.334593993876308,0.549943571924772,0.884537565801079
"3756","CT26","jun_2000",0.371212246177899,0.529962653495086,0.901174899672986
"3773","CT26","mar_2000",0.416233320828945,0.151194750731789,0.567428071560734
"3790","CT26","may_2000",0.416424481375854,0.37677788052467,0.793202361900524
"3807","CT26","nov_2000",0.312647044094373,0.466338519090669,0.778985563185043
"3824","CT26","oct_2000",0.274846164932176,0.558883975905968,0.833730140838144
"3841","CT26","sep_2000",0.283074755978156,0.57252884229278,0.855603598270936
"3858","CT27","apr_2000",0.280372487221872,0.5349146642174,0.815287151439272
"3875","CT27","aug_2000",0.14898144192232,0.673278516070583,0.822259957992903
"3892","CT27","dec_2000",0.247668330160461,0.399134160650216,0.646802490810677
"3909","CT27","feb_2000",0.402455628478665,0.412116716601621,0.814572345080286
"3942","CT27","jul_2000",0.152696837001876,0.651392106830337,0.804088943832213
"3959","CT27","jun_2000",0.154641093699621,0.648202604921878,0.8028436986215
"3976","CT27","mar_2000",0.421232033408754,0.359805701516382,0.781037734925136
"3993","CT27","may_2000",0.164818101409413,0.605436234012053,0.770254335421466
"4010","CT27","nov_2000",0.197297866762349,0.617873620708781,0.81517148747113
"4027","CT27","oct_2000",0.159022877697678,0.686296867538355,0.845319745236033
"4044","CT27","sep_2000",0.150189564281143,0.671189019886979,0.821378584168122
"4061","CT28","apr_2000",0.154202232932654,0.651392257727317,0.805594490659971
"4078","CT28","aug_2000",0.0630412327615545,0.754182824604697,0.817224057366251
"4095","CT28","dec_2000",0.264790297303796,0.505341549487421,0.770131846791218
"4112","CT28","feb_2000",0.359076561099201,0.472323392481379,0.831399953580579
"4145","CT28","jul_2000",0.0634982215240645,0.733202319063883,0.796700540587947
"4162","CT28","jun_2000",0.0580692429805648,0.726535628131839,0.784604871112404
"4179","CT28","mar_2000",0.297159845710459,0.457626516442618,0.754786362153077
"4196","CT28","may_2000",0.0613580920047146,0.688619823212128,0.749977915216843
"4213","CT28","nov_2000",0.135955781803683,0.701960110739841,0.837915892543524
"4230","CT28","oct_2000",0.0722644237941377,0.797980487526624,0.870244911320762
"4247","CT28","sep_2000",0.0669202826342883,0.762415669139765,0.829335951774053
"4264","CT29","apr_2000",0.069585907776781,0.596244828355958,0.665830736132739
"4281","CT29","aug_2000",0.0697180935066778,0.573749382779102,0.64346747628578
"4298","CT29","dec_2000",0.133522873362062,0.214825164266468,0.34834803762853
"4315","CT29","feb_2000",0.176055525504623,0.539888320712842,0.715943846217464
"4348","CT29","jul_2000",0.0716742680534583,0.57236827938206,0.644042547435518
"4365","CT29","jun_2000",0.0689594073270883,0.578100683920256,0.647060091247344
"4382","CT29","mar_2000",0.0735944233963406,0.498324204477024,0.571918627873365
"4399","CT29","may_2000",0.0696781183840914,0.595131251227254,0.664809369611345
"4416","CT29","nov_2000",0.0847716506088244,0.414475124044536,0.49924677465336
"4433","CT29","oct_2000",0.0727386338000551,0.59226048763784,0.664999121437895
"4450","CT29","sep_2000",0.0712120312303994,0.585998463812682,0.657210495043081
"4467","CT3","apr_2000",0.11998468507701,0.440386656907494,0.560371341984504
"4484","CT3","aug_2000",0.108808501756922,0.459805666742627,0.568614168499549
"4501","CT3","dec_2000",0.074915078842572,0.381563122124937,0.45647820096751
"4518","CT3","feb_2000",0.139370277997034,0.420809761712854,0.560180039709888
"4551","CT3","jul_2000",0.1078878529958,0.456695037279247,0.564582890275046
"4568","CT3","jun_2000",0.110762533212405,0.451792250466492,0.562554783678896
"4585","CT3","mar_2000",0.0745296338708845,0.314406776578183,0.388936410449068
"4602","CT3","may_2000",0.110426082251495,0.455136745732699,0.565562827984194
"4619","CT3","nov_2000",0.109872226897015,0.455417399055614,0.565289625952628
"4636","CT3","oct_2000",0.102732051344966,0.479438115613143,0.582170166958109
"4653","CT3","sep_2000",0.105062226031819,0.475156290384519,0.580218516416337
"4670","CT30","apr_2000",0.135939555253461,0.450933379378478,0.586872934631939
"4687","CT30","aug_2000",0.173240474255945,0.41477681711467,0.588017291370615
"4704","CT30","dec_2000",0.109415619414144,0.145535726141703,0.254951345555847
"4721","CT30","feb_2000",0.113350905210438,0.453062921484236,0.566413826694675
"4754","CT30","jul_2000",0.169575066783568,0.423085889614769,0.592660956398337
"4771","CT30","jun_2000",0.14279456040438,0.437748001746423,0.580542562150803
"4788","CT30","mar_2000",0.114210816591854,0.414246926261784,0.528457742853639
"4805","CT30","may_2000",0.133149705810903,0.448282516208781,0.581432222019684
"4822","CT30","nov_2000",0.0756267691431647,0.139863767204875,0.21549053634804
"4839","CT30","oct_2000",0.135983758036698,0.469793971426161,0.605777729462859
"4856","CT30","sep_2000",0.149826182616823,0.424347840319491,0.574174022936313
"4873","CT31","apr_2000",0.306931227752227,0.266290330789655,0.573221558541882
"4890","CT31","aug_2000",0.388256446876829,0.277279349628347,0.665535796505176
"4907","CT31","dec_2000",0.228739426926691,0.28398806441208,0.512727491338772
"4924","CT31","feb_2000",0.221177359452404,0.372950166003561,0.594127525455965
"4957","CT31","jul_2000",0.396791402173435,0.261701530885766,0.658492933059201
"4974","CT31","jun_2000",0.34277908679399,0.262648742708305,0.605427829502295
"4991","CT31","mar_2000",0.229394259177108,0.255585951289373,0.484980210466482
"5008","CT31","may_2000",0.317969796448687,0.261725827727552,0.579695624176239
"5025","CT31","nov_2000",0.232447816497312,0.25426715821578,0.486714974713092
"5042","CT31","oct_2000",0.276371592504137,0.392281233208524,0.66865282571266
"5059","CT31","sep_2000",0.298461546353492,0.317422783536541,0.615884329890033
"5076","CT32","apr_2000",0.142665409867749,0.618321935267297,0.760987345135046
"5093","CT32","aug_2000",0.0731786970228494,0.661825038912969,0.735003735935819
"5110","CT32","dec_2000",0.380518232382556,0.325265441181088,0.705783673563644
"5127","CT32","feb_2000",0.610290722663643,0.198611200882149,0.808901923545792
"5160","CT32","jul_2000",0.0732418089539984,0.661188318467915,0.734430127421913
"5177","CT32","jun_2000",0.0722349153248509,0.666164734206316,0.738399649531166
"5194","CT32","mar_2000",0.212354576680458,0.18601486104375,0.398369437724208
"5211","CT32","may_2000",0.0781592102544434,0.651566558145361,0.729725768399804
"5228","CT32","nov_2000",0.23901554017562,0.505045780956158,0.744061321131779
"5245","CT32","oct_2000",0.0736974284562359,0.662201102019451,0.735898530475687
"5262","CT32","sep_2000",0.0766071937247396,0.685377791632003,0.761984985356743
"5279","CT33","apr_2000",0.541171010000323,0.335647165324757,0.87681817532508
"5296","CT33","aug_2000",0.30418031052818,0.583495747370018,0.887676057898197
"5313","CT33","dec_2000",0.216153655927621,0.217005068452045,0.433158724379666
"5330","CT33","feb_2000",0.363632372157975,0.342420118764745,0.706052490922721
"5363","CT33","jul_2000",0.319964733186804,0.558768041246703,0.878732774433507
"5380","CT33","jun_2000",0.364893601871993,0.534634771345021,0.899528373217014
"5397","CT33","mar_2000",0.261216910948826,0.164161729688267,0.425378640637094
"5414","CT33","may_2000",0.398729720857634,0.412133403566957,0.810863124424591
"5431","CT33","nov_2000",0.340413241636513,0.495849688561655,0.836262930198168
"5448","CT33","oct_2000",0.283267687479982,0.600075581885796,0.883343269365778
"5465","CT33","sep_2000",0.294087788322827,0.579747835778164,0.873835624100991
"5482","CT34","apr_2000",0.206391909799105,0.454338229821919,0.660730139621025
"5499","CT34","aug_2000",0.157257482042959,0.517515315977951,0.67477279802091
"5516","CT34","dec_2000",0.134689235338856,0.288541636409561,0.423230871748418
"5533","CT34","feb_2000",0.212391034586337,0.356023015580104,0.568414050166441
"5566","CT34","jul_2000",0.16148884309161,0.50169750180802,0.66318634489963
"5583","CT34","jun_2000",0.172536035923547,0.489653748396718,0.662189784320266
"5600","CT34","mar_2000",0.152205538189442,0.2577894648766,0.409995003066042
"5617","CT34","may_2000",0.176586158355028,0.47046057548121,0.647046733836238
"5634","CT34","nov_2000",0.211181024866844,0.449447505607535,0.66062853047438
"5651","CT34","oct_2000",0.175048038292376,0.508851278913949,0.683899317206325
"5668","CT34","sep_2000",0.165932980888413,0.512283114746994,0.678216095635406
"5685","CT35","apr_2000",0.0724955888261523,0.404378343872763,0.476873932698915
"5702","CT35","aug_2000",0.0576135022995997,0.425805032494639,0.483418534794238
"5719","CT35","dec_2000",0.0634109296019564,0.320619833093648,0.384030762695604
"5736","CT35","feb_2000",0.084582283822846,0.38724780399037,0.471830087813216
"5769","CT35","jul_2000",0.0579888968823181,0.417333540009939,0.475322436892257
"5786","CT35","jun_2000",0.0612794631976941,0.422226798420395,0.483506261618089
"5803","CT35","mar_2000",0.0580033238381603,0.3480979784323,0.40610130227046
"5820","CT35","may_2000",0.0628329261674088,0.412862353177119,0.475695279344528
"5837","CT35","nov_2000",0.0779256023142884,0.416501807470874,0.494427409785162
"5854","CT35","oct_2000",0.064742383208063,0.43295483541384,0.497697218621903
"5871","CT35","sep_2000",0.0613593083787892,0.424897113949208,0.486256422327997
"5888","CT36","apr_2000",0.0281365146850254,0.38622679302305,0.414363307708075
"5905","CT36","aug_2000",0.0297059300530314,0.401844393433874,0.431550323486905
"5922","CT36","dec_2000",0.0547525820526143,0.358679603932422,0.413432185985037
"5939","CT36","feb_2000",0.0447133143853654,0.386615945334394,0.43132925971976
"5972","CT36","jul_2000",0.0285253813656604,0.402424309245034,0.430949690610695
"5989","CT36","jun_2000",0.0289633595855249,0.403855262200668,0.432818621786193
"6006","CT36","mar_2000",0.0316822421642323,0.366089440752558,0.39777168291679
"6023","CT36","may_2000",0.0286306087876583,0.397935385797118,0.426565994584776
"6040","CT36","nov_2000",0.0360340827772277,0.393931131216509,0.429965213993737
"6057","CT36","oct_2000",0.0319079891470283,0.395807037905893,0.427715027052921
"6074","CT36","sep_2000",0.030002977450646,0.393932282947568,0.423935260398214
"6091","CT37","apr_2000",0.106500681475449,0.662061803551805,0.768562485027254
"6108","CT37","aug_2000",0.0737779330399154,0.659520594707991,0.733298527747906
"6125","CT37","dec_2000",0.200638925904848,0.280164463649573,0.480803389554421
"6142","CT37","feb_2000",0.374641681588805,0.434354493076799,0.808996174665604
"6175","CT37","jul_2000",0.0688651764776797,0.653032633070273,0.721897809547953
"6192","CT37","jun_2000",0.0614313246251878,0.664754290399047,0.726185615024235
"6209","CT37","mar_2000",0.22282167913138,0.480147810199224,0.702969489330604
"6226","CT37","may_2000",0.0644960984680812,0.674651403279887,0.739147501747968
"6243","CT37","nov_2000",0.139582182232453,0.535282490605592,0.674864672838045
"6260","CT37","oct_2000",0.0836249947531633,0.678618628961068,0.762243623714231
"6277","CT37","sep_2000",0.0769297122490886,0.645455316616755,0.722385028865844
"6294","CT38","apr_2000",0.11183197238253,0.429351858604136,0.541183830986666
"6311","CT38","aug_2000",0.11557041356842,0.399588791967956,0.515159205536376
"6328","CT38","dec_2000",0.0948547530881305,0.145110455132844,0.239965208220975
"6345","CT38","feb_2000",0.159300350982345,0.409383770434952,0.568684121417297
"6378","CT38","jul_2000",0.116127430098343,0.41455626490367,0.530683695002013
"6395","CT38","jun_2000",0.101841938079725,0.434118048010101,0.535959986089827
"6412","CT38","mar_2000",0.0952807031710335,0.412987651652833,0.508268354823866
"6429","CT38","may_2000",0.10052492823495,0.449661002563135,0.550185930798085
"6446","CT38","nov_2000",0.0647588982410707,0.177347512209387,0.242106410450458
"6463","CT38","oct_2000",0.0884074026446209,0.39413854247102,0.482545945115641
"6480","CT38","sep_2000",0.0948098129080014,0.430919295393825,0.525729108301827
"6497","CT39","apr_2000",0.169936998024963,0.494268513178584,0.664205511203547
"6514","CT39","aug_2000",0.180384098031908,0.503951447553077,0.684335545584985
"6531","CT39","dec_2000",0.13776324577911,0.12161087011218,0.25937411589129
"6548","CT39","feb_2000",0.235171567877145,0.337846429815589,0.573017997692734
"6581","CT39","jul_2000",0.174254359369849,0.506306151375395,0.680560510745244
"6598","CT39","jun_2000",0.146572857972298,0.518660364396085,0.665233222368384
"6615","CT39","mar_2000",0.170100037790014,0.34560931124916,0.515709349039174
"6632","CT39","may_2000",0.137286724803595,0.526974750425821,0.664261475229416
"6649","CT39","nov_2000",0.0678220574536046,0.0705759722417338,0.138398029695338
"6666","CT39","oct_2000",0.127941017462361,0.512148216092716,0.640089233555076
"6683","CT39","sep_2000",0.148198630441616,0.512139132598823,0.660337763040439
"6700","CT4","apr_2000",0.0347846492249772,0.418659104090803,0.45344375331578
"6717","CT4","aug_2000",0.036173948644803,0.419082706152133,0.455256654796936
"6734","CT4","dec_2000",0.0674154692489347,0.400551489139704,0.467966958388639
