"","HEXID","date","gv","npv","mesma"
"31766","FR88","aug_2014",0.377210670632934,0.325936845642619,0.703147516275553
"31767","FR88","aug_2015",0.386420490579545,0.31784662581868,0.704267116398224
"31768","FR88","aug_2016",0.393033809340986,0.351811893322426,0.744845702663412
"31769","FR88","aug_2017",0.427990490313327,0.302747207343403,0.73073769765673
"31770","FR88","aug_2018",0.410276506517588,0.366926462562608,0.777202969080196
"31771","FR88","dec_2002",0.175649141238162,0.129161480086938,0.3048106213251
"31772","FR88","dec_2003",0.0948263985262135,0.0905597427278872,0.185386141254101
"31773","FR88","dec_2004",0.129567849217145,0.106658876301188,0.236226725518333
"31774","FR88","dec_2005",0.187091109002958,0.142870751891159,0.329961860894117
"31775","FR88","dec_2006",0.170465823298079,0.160013837583048,0.330479660881127
"31776","FR88","dec_2007",0.171548055393253,0.15630613141711,0.327854186810363
"31777","FR88","dec_2009",0.0905311827300178,0.10224468744396,0.192775870173978
"31778","FR88","dec_2010",0.183855486962235,0.0783613890785646,0.2622168760408
"31779","FR88","dec_2012",0.157134811359796,0.162017725458002,0.319152536817798
"31780","FR88","dec_2013",0.23617898789619,0.199567742975371,0.435746730871561
"31781","FR88","dec_2014",0.0882384140353375,0.0864056855800455,0.174644099615383
"31782","FR88","dec_2015",0.206707545319344,0.103172201944236,0.30987974726358
"31783","FR88","dec_2016",0.142906751165439,0.183220876150167,0.326127627315606
"31784","FR88","dec_2017",0.324904482617258,0.247589286283583,0.57249376890084
"31785","FR88","dec_2018",0.201911638428681,0.179755494081973,0.381667132510655
"31786","FR88","feb_2002",0.232727200873736,0.115815508414721,0.348542709288457
"31787","FR88","feb_2003",0.258164885533386,0.0985147315451086,0.356679617078495
"31788","FR88","feb_2004",0.222997072972209,0.124776737212206,0.347773810184415
"31789","FR88","feb_2005",0.14156296680848,0.0333913367891344,0.174954303597614
"31790","FR88","feb_2006",0.241039399170494,0.143286000488484,0.384325399658978
"31791","FR88","feb_2007",0.224810000593945,0.123792715498557,0.348602716092502
"31792","FR88","feb_2008",0.222179749477808,0.116050173495415,0.338229922973224
"31793","FR88","feb_2009",0.203771238548239,0.0749902843114256,0.278761522859665
"31794","FR88","feb_2010",0.201046979134098,0.0491911603039139,0.250238139438012
"31795","FR88","feb_2011",0.181222929768299,0.106935287966484,0.288158217734783
"31796","FR88","feb_2012",0.247491569767153,0.139851661830052,0.387343231597205
"31797","FR88","feb_2013",0.241198160373858,0.138770219817875,0.379968380191733
"31798","FR88","feb_2014",0.234679285790204,0.162164798847765,0.396844084637969
"31799","FR88","feb_2015",0.318196926258156,0.0917049959986019,0.409901922256758
"31800","FR88","feb_2016",0.223261004962438,0.102908081210238,0.326169086172676
"31801","FR88","feb_2017",0.209324411470201,0.121782676689427,0.331107088159628
"31802","FR88","feb_2018",0.155196582415397,0.235009517767003,0.3902061001824
"31803","FR88","jan_2003",0.268482083610562,0.119635584044408,0.38811766765497
"31804","FR88","jan_2004",0.157547365983959,0.118387595394612,0.275934961378571
"31805","FR88","jan_2005",0.168702689224416,0.0613744176677625,0.230077106892178
"31806","FR88","jan_2006",0.200764960492609,0.129917315041595,0.330682275534204
"31807","FR88","jan_2007",0.125619163455506,0.139645446439417,0.265264609894923
"31808","FR88","jan_2008",0.159834502043671,0.12143273542686,0.281267237470531
"31809","FR88","jan_2009",0.257386252994837,0.109884302258307,0.367270555253144
"31810","FR88","jan_2010",0.118306525794226,0.126723451049973,0.245029976844199
"31811","FR88","jan_2011",0.168709906598431,0.110743923865306,0.279453830463737
"31812","FR88","jan_2012",0.200425442961646,0.213486080421646,0.413911523383292
"31813","FR88","jan_2013",0.198877497297887,0.147052220691839,0.345929717989726
"31814","FR88","jan_2014",0.284666678659396,0.193539942475243,0.478206621134639
"31815","FR88","jan_2015",0.33365225300945,0.140228561672314,0.473880814681764
"31816","FR88","jan_2017",0.107626324154482,0.0869439721504713,0.194570296304953
"31817","FR88","jan_2018",0.287837960413187,0.204275839908542,0.492113800321729
"31818","FR88","jul_2002",0.404497555325249,0.293127349072956,0.697624904398205
"31819","FR88","jul_2003",0.370221999610798,0.245515559868276,0.615737559479074
"31820","FR88","jul_2004",0.396351025247838,0.294369008489772,0.69072003373761
"31821","FR88","jul_2005",0.371699532068328,0.231555399498829,0.603254931567157
"31822","FR88","jul_2006",0.407660321193542,0.265253871680182,0.672914192873724
"31823","FR88","jul_2007",0.385639007308847,0.304520045232643,0.69015905254149
"31824","FR88","jul_2008",0.406605199888197,0.306098345553823,0.71270354544202
"31825","FR88","jul_2009",0.40019731123494,0.282895021219787,0.683092332454727
"31826","FR88","jul_2010",0.3731858612145,0.229740043031013,0.602925904245513
"31827","FR88","jul_2011",0.344482300388855,0.210640322195225,0.55512262258408
"31828","FR88","jul_2012",0.371586823619889,0.309784616674204,0.681371440294093
"31829","FR88","jul_2013",0.385059020073183,0.330977022102337,0.71603604217552
"31830","FR88","jul_2014",0.381348304130949,0.327334915841426,0.708683219972375
"31831","FR88","jul_2015",0.400180953604057,0.31598496683493,0.716165920438987
"31832","FR88","jul_2016",0.420097456332899,0.332967856625698,0.753065312958597
"31833","FR88","jul_2017",0.416377023845831,0.283203350775246,0.699580374621077
"31834","FR88","jul_2018",0.425129070652394,0.327318872620344,0.752447943272738
"31835","FR88","jun_2002",0.397428622121387,0.259259521191217,0.656688143312604
"31836","FR88","jun_2003",0.408442720954761,0.207737512808764,0.616180233763525
"31837","FR88","jun_2004",0.37573632337141,0.261536374272813,0.637272697644224
"31838","FR88","jun_2005",0.365083187573294,0.152627081290656,0.51771026886395
"31839","FR88","jun_2006",0.378634828243775,0.18762316120296,0.566257989446735
"31840","FR88","jun_2007",0.381329617736303,0.283156754993708,0.664486372730011
"31841","FR88","jun_2008",0.399792344011592,0.230304911144956,0.630097255156548
"31842","FR88","jun_2009",0.396353882444131,0.161044943518016,0.557398825962147
"31843","FR88","jun_2010",0.365212180614084,0.223466671681919,0.588678852296002
"31844","FR88","jun_2011",0.360825570043507,0.180623649017496,0.541449219061003
"31845","FR88","jun_2012",0.382509662623685,0.259254555423233,0.641764218046918
"31846","FR88","jun_2013",0.376358004865368,0.272293513817714,0.648651518683082
"31847","FR88","jun_2014",0.392778590484086,0.330593586569822,0.723372177053908
"31848","FR88","jun_2015",0.395271208184336,0.303722386730045,0.698993594914381
"31849","FR88","jun_2016",0.420793382066191,0.295784942919948,0.716578324986139
"31850","FR88","jun_2017",0.423785151853537,0.209297593152781,0.633082745006318
"31851","FR88","jun_2018",0.431191376770845,0.286278159559759,0.717469536330604
"31852","FR88","mar_2002",0.169166511431627,0.0327586014950675,0.201925112926695
"31853","FR88","mar_2003",0.332130201672171,0.0892105470491666,0.421340748721338
"31854","FR88","mar_2004",0.356798437939383,0.089576961491519,0.446375399430902
"31855","FR88","mar_2005",0.171427684015252,0.0133859227079805,0.184813606723232
"31856","FR88","mar_2006",0.151412927614606,0.0204675432174062,0.171880470832012
"31857","FR88","mar_2007",0.331452688174532,0.114642346237276,0.446095034411808
"31858","FR88","mar_2008",0.298484664057234,0.0962602172712561,0.39474488132849
"31859","FR88","mar_2009",0.342288088367155,0.0628353817640615,0.405123470131217
"31860","FR88","mar_2010",0.120402619225337,0.06191126625902,0.182313885484357
"31861","FR88","mar_2011",0.140973473644518,0.0616517459627152,0.202625219607233
"31862","FR88","mar_2012",0.211320546627041,0.0890352320863574,0.300355778713399
"31863","FR88","mar_2013",0.325341596861487,0.13046667865651,0.455808275517997
"31864","FR88","mar_2014",0.311120615199125,0.140012131193479,0.451132746392604
"31865","FR88","mar_2017",0.255534395984967,0.107769360012669,0.363303755997636
"31866","FR88","mar_2018",0.290424642302347,0.125191852591036,0.415616494893383
